sep=,
"date","lead_name","business","area","phone_or_link","channel","status","next_action","next_date","notes","lead_id"
"2026-03-05","007 Mobile Phones Est","007 Mobile Phones Est","Abu Dhabi","=""0097126411133""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/007-mobile-phones-est-163697","UAE0001"
"2026-03-05","Aala Metal Products Factory LLC","Aala Metal Products Factory LLC","Dubai","=""0097143394906""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aala-metal-products-factory-llc-117870","UAE0572"
"2026-03-05","Aalam Al Fatayer","Aalam Al Fatayer","Dubai","=""0097143435722""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aalam-al-fatayer-174042","UAE0573"
"2026-03-05","Aalam Al Khyoot Trading Company LLC","Aalam Al Khyoot Trading Company LLC","Dubai","=""0097143493992""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aalam-al-khyoot-trading-company-llc-123471","UAE0574"
"2026-03-05","AAli Bus Rental","AAli Bus Rental","Dubai","=""00971564170555""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aali-passengers-transport-buses-rental-llc-169820","UAE0575"
"2026-03-05","Aali Qadr mufaddal bldg Mtr trdg llc","Aali Qadr mufaddal bldg Mtr trdg llc","Dubai","=""0097145899991""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aali-qadr-mufaddal-bldg-mtr-trdg-llc-182111","UAE0576"
"2026-03-05","Aalishan Trdg Co LLC","Aalishan Trdg Co LLC","Dubai","=""0097143258028""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aalishan-trdg-co-llc-148658","UAE0577"
"2026-03-05","Aalishan Trdg Co LLC","Aalishan Trdg Co LLC","Dubai","=""00971555521108""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aalishan-trdg-co-llc-148658","UAE0578"
"2026-03-05","Aaliya Plaza","Aaliya Plaza","Dubai","=""0097143538101""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaliya-plaza-127774","UAE0579"
"2026-03-05","Aamir Aziz Fruits And Vegetables Trading LLC","Aamir Aziz Fruits And Vegetables Trading LLC","Dubai","=""00971508765847""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aamir-aziz-fruits-and-vegetables-trading-llc-178963","UAE0580"
"2026-03-05","Aamir Aziz Fruits And Vegetables Trading LLC","Aamir Aziz Fruits And Vegetables Trading LLC","Dubai","=""00971522116786""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aamir-aziz-fruits-and-vegetables-trading-llc-178963","UAE0581"
"2026-03-05","Aande Garage Doors","Aande Garage Doors","Dubai","=""00971555293874""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aande-garage-doors-180243","UAE0582"
"2026-03-05","Aandt Technical Services","Aandt Technical Services","Dubai","=""0097143399987""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aandt-technical-services-183507","UAE0583"
"2026-03-05","Aangan Restaurant","Aangan Restaurant","Dubai","=""0097143599992""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aangan-restaurant-175630","UAE0584"
"2026-03-05","Aansh Elect Trdg LLC","Aansh Elect Trdg LLC","Dubai","=""0097142368483""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aansh-elect-trdg-llc-146871","UAE0585"
"2026-03-05","Aappa Kadai","Aappa Kadai","Dubai","=""0097143548080""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aappa-kadai-174515","UAE0586"
"2026-03-05","Aappa Kadai","Aappa Kadai","Dubai","=""0097145597866""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aappa-kadai-174516","UAE0587"
"2026-03-05","AAQ Technical Services LLC","AAQ Technical Services LLC","Dubai","=""0097142575654""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaq-technical-services-llc-144460","UAE0588"
"2026-03-05","AAQ Technical Services LLC","AAQ Technical Services LLC","Dubai","=""00971506746193""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aaq-technical-services-llc-144460","UAE0589"
"2026-03-05","Aaraamam Restaurant","Aaraamam Restaurant","Dubai","=""0097143961962""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaraamam-restaurant-131428","UAE0590"
"2026-03-05","Aaras Diam DMCC","Aaras Diam DMCC","Dubai","=""0097142352901""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aaras-diam-dmcc-140218","UAE0591"
"2026-03-05","Aarax Foods Company LLC","Aarax Foods Company LLC","Dubai","=""0097142825353""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aarax-foods-company-llc-132097","UAE0592"
"2026-03-05","Aariz Computer Trading LLC","Aariz Computer Trading LLC","Dubai","=""00971528216358""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aariz-computer-trading-llc-190558","UAE0593"
"2026-03-05","Aarmak Auditing &amp; Consulting","Aarmak Auditing &amp; Consulting","Dubai","=""0097142651500""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aarmak-auditing-consulting-143430","UAE0594"
"2026-03-05","Aarmak Auditing &amp; Consulting","Aarmak Auditing &amp; Consulting","Dubai","=""00971529665544""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aarmak-auditing-consulting-143430","UAE0595"
"2026-03-05","Aarmak Auditing and Consulting","Aarmak Auditing and Consulting","Dubai","=""0097142651500""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aarmak-auditing-and-consulting-169834","UAE0596"
"2026-03-05","Aarmax Media","Aarmax Media","Dubai","=""00971561400112""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aarmax-media-192577","UAE0597"
"2026-03-05","Aarogyashala Advanced Ayurveda Medical Center","Aarogyashala Advanced Ayurveda Medical Center","Dubai","=""00971502213359""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aarogyashala-advanced-ayurveda-medical-center-192930","UAE0598"
"2026-03-05","AARRC Accounting &amp; Consultancy LLC","AARRC Accounting &amp; Consultancy LLC","Dubai","=""00971558607943""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aarrc-accounting-consultancy-llc-185138","UAE0599"
"2026-03-05","AARRC Accounting &amp; Consultancy LLC","AARRC Accounting &amp; Consultancy LLC","Dubai","=""00971561937863""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aarrc-accounting-consultancy-llc-185138","UAE0600"
"2026-03-05","Aartex Trading LLC","Aartex Trading LLC","Dubai","=""0097142662525""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aartex-trading-llc-157867","UAE0601"
"2026-03-05","Aarvees Realty","Aarvees Realty","Dubai","=""0097143355414""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aarvees-realty-163908","UAE0602"
"2026-03-05","Aarvi Elec Trdg LLC","Aarvi Elec Trdg LLC","Dubai","=""0097142676919""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aarvi-elec-trdg-llc-160684","UAE0603"
"2026-03-05","Aarya Auto Repairs LLC","Aarya Auto Repairs LLC","Dubai","=""0097143417728""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aarya-auto-repairs-llc-160763","UAE0604"
"2026-03-05","Aarya Auto Repairs LLC","Aarya Auto Repairs LLC","Dubai","=""00971526401884""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aarya-auto-repairs-llc-160763","UAE0605"
"2026-03-05","Aarzee Jewellery","Aarzee Jewellery","Dubai","=""0097143688756""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aarzee-jewellery-146958","UAE0606"
"2026-03-05","Aasa Middle East Contg Company LLC","Aasa Middle East Contg Company LLC","Dubai","=""0097142420333""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aasa-middle-east-contg-company-llc-135683","UAE0607"
"2026-03-05","Aat Services LLC","Aat Services LLC","Dubai","=""0097143433965""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aat-services-llc-191925","UAE0608"
"2026-03-05","Aat Services LLC","Aat Services LLC","Dubai","=""00971501428777""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aat-services-llc-191925","UAE0609"
"2026-03-05","AATCO General Trading LLC","AATCO General Trading LLC","Dubai","=""0097142671226""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aatco-general-trading-llc-158850","UAE0610"
"2026-03-05","AATCO General Trading LLC","AATCO General Trading LLC","Dubai","=""00971508759775""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aatco-general-trading-llc-158850","UAE0611"
"2026-03-05","Aati","Aati","Dubai","=""0097143377825""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aati-118001","UAE0612"
"2026-03-05","Aati Contracts","Aati Contracts","Dubai","=""0097142011111""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aati-contracts-114301","UAE0613"
"2026-03-05","Aati Contracts","Aati Contracts","Dubai","=""0097143331700""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aati-contracts-114301","UAE0614"
"2026-03-05","Aatish Jewels LLC","Aatish Jewels LLC","Dubai","=""0097142291633""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aatish-jewels-llc-117584","UAE0615"
"2026-03-05","Aats","Aats","Dubai","=""0097142284580""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aats-183520","UAE0616"
"2026-03-05","Aats","Aats","Dubai","=""00971504941678""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aats-183520","UAE0617"
"2026-03-05","Aazer Security Equipment LLC","Aazer Security Equipment LLC","Dubai","=""0097142560410""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aazer-security-equipment-llc-184589","UAE0618"
"2026-03-05","Aazer Security Equipment LLC","Aazer Security Equipment LLC","Dubai","=""00971527261880""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/aazer-security-equipment-llc-184589","UAE0619"
"2026-03-05","AB Capital Services","AB Capital Services","Dubai","=""00971523655193""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/ab-capital-services-193000","UAE0620"
"2026-03-05","Ab Dab Electronics Exchange","Ab Dab Electronics Exchange","Dubai","=""00971585134481""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/ab-dab-electronics-exchange-179696","UAE0621"
"2026-03-05","AB Fitness","AB Fitness","Dubai","=""00971557481813""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/ab-fitness-193438","UAE0622"
"2026-03-05","Ab Group","Ab Group","Dubai","=""0097142241731""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/ab-group-137393","UAE0623"
"2026-03-05","AB Mixology Hospitality Services LLC","AB Mixology Hospitality Services LLC","Dubai","=""00971561756670""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/ab-mixology-hospitality-services-llc-188542","UAE0624"
"2026-03-05","AB Print House LLC","AB Print House LLC","Dubai","=""0097142547887""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/ab-print-house-llc-188408","UAE0625"
"2026-03-05","AB Print House LLC","AB Print House LLC","Dubai","=""00971552900350""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/ab-print-house-llc-188408","UAE0626"
"2026-03-05","AB&#x27;s Absolute Barbecues","AB&#x27;s Absolute Barbecues","Dubai","=""00971600577776""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/ab-s-absolute-barbecues-174883","UAE0627"
"2026-03-05","ABA Center For Special Needs","ABA Center For Special Needs","Dubai","=""0097142365542""","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aba-center-for-special-needs-178899","UAE0628"
