"date","lead_name","business","area","phone_or_link","channel","status","next_action","next_date","notes","lead_id"
"2026-03-05","1 Dirham Home Insulation","1 Dirham Home Insulation","Dubai","+97142975755","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/1-dirham-home-insulation-183247","UAE0193"
"2026-03-05","Abdulhadi Trading Co LLC","Abdulhadi Trading Co LLC","Dubai","+97142212002","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-hadi-trdg-est-161370","UAE0813"
"2026-03-05","Al Khoory Automobiles (LLC) Branch","Al Khoory Automobiles (LLC) Branch","Dubai","+97142951999","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aal-khoory-automobiles-llc-branch-149340","UAE0814"
"2026-03-05","Alight Steel Construction Contracting LLC","Alight Steel Construction Contracting LLC","Dubai","+97143400926","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-a-c-w-llc-152817","UAE0815"
"2026-03-05","AMR General Trading Co LLC","AMR General Trading Co LLC","Dubai","+97142267139","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-m-r-trdg-co-llc-161343","UAE0816"
"2026-03-05","AMR General Trading Co LLC","AMR General Trading Co LLC","Dubai","+971506767573","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-m-r-trdg-co-llc-161343","UAE0817"
"2026-03-05","AST Technical Services LLC","AST Technical Services LLC","Dubai","+971527666727","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-s-t-technical-services-llc-168570","UAE0818"
"2026-03-05","AST Technical Services LLC","AST Technical Services LLC","Dubai","+971582262302","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-s-t-technical-services-llc-168570","UAE0819"
"2026-03-05","Muhammad Ashraf Lal Hussain Trading","Muhammad Ashraf Lal Hussain Trading","Dubai","+97143535183","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-ahmed-almari-veg-and-fruit-114556","UAE0820"
"2026-03-05","Omar Hamadeh for Auditing &amp; Accounting","Omar Hamadeh for Auditing &amp; Accounting","Dubai","+97142221936","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-majid-hamadeh-and-co-104439","UAE0821"
"2026-03-05","South India General Trading","South India General Trading","Dubai","+97142269835","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdul-rahman-al-jarman-trading-establishment-138589","UAE0822"
"2026-03-05","Vista International Advertising LLC","Vista International Advertising LLC","Dubai","+97143332011","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-2-z-vista-131613","UAE0823"
"2026-03-05","World of Pens and Accessories","World of Pens and Accessories","Dubai","+97143491022","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/a-world-of-pens-and-accessories-113932","UAE0824"
"2026-03-05","World of Pens and Accessories","World of Pens and Accessories","Dubai","+971566679981","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/a-world-of-pens-and-accessories-113932","UAE0825"
